86.892705078125, 143.57999999999998
86.892705078125, 132.05520516872406
80.49312748998403, 132.05520516872406
64.99425507307052, 95.77
67.77479374289513, 95.77
67.77479374289513, 84.11
42.78457747459412, 84.11
42.78457747459412, 95.77
46.1248796081543, 95.77
30.132536029815675, 132.05520516872406
24.128979778289796, 132.05520516872406
24.128979778289796, 143.57999999999998
46.91, 143.57999999999998
46.91, 132.05520516872406
44.02909861683845, 132.05520516872406
46.19364059448242, 125.94
65.07500896453857, 125.94
67.46021270751953, 132.05520516872406
64.08, 132.05520516872406
64.08, 143.57999999999998
